id,text,author"id06588","Having cast her fate upon a die, and feeling secure of winning, she, whom I have named as bearing the stamp of queen of nations on her noble brow, now rose superior to humanity, and seemed in calm power, to arrest with her finger, the wheel of destiny.","MWS"
"id02491","All the townsfolk were frightened, and had begged the presence of a cohort from Calagurris.","HPL"
"id18112","If his heart had slept but a few years longer, he might have been saved; but it awoke in its infancy; it had power, but no knowledge; and it was ruined, even as a too early blowing bud is nipt by the killing frost.","MWS"
"id22526","Having strown it with fir boughs, all now rested on it with drawn automatics, two relaxing while the third watched.","HPL"
"id19460","Those were the last moments of my life during which I enjoyed the feeling of happiness.","MWS"
"id24779","In this manner a little corn and gravel were made to perform wonders.""","EAP"
"id06624","I, a German, should be the first to tread those aeon forgotten ways I produced and examined a deep sea diving suit of joined metal, and experimented with the portable light and air regenerator.","HPL"
"id27301","This epoch these later years took unto themselves a sudden elevation in turpitude, whose origin alone it is my present purpose to assign.","EAP"
"id01962","It was remarkable, as well for its color, as from its being the first we had seen since our departure from Batavia.","EAP"
"id08052","Ibid's skull was proudly handed down from king to king of the Lombard line.","HPL"
"id01111","With only a slight churning to mark its rise to the surface, the thing slid into view above the dark waters.","HPL"
"id13466","The apothecary had an idea that I was actually dead.","EAP"
"id21949","I asked, ""Does Lady Idris love you?"" ""What a question,"" replied he laughing.","MWS"
"id16406","Please to examine, at your leisure, the inner linings of the cuff of his left sleeve, and the several little packages which may be found in the somewhat capacious pockets of his embroidered morning wrapper.""","EAP"
"id16936","I rushed to the chair in which he sat.","EAP"
"id11762","But upon this subject I cannot bear to dilate.","EAP"
"id01956","The last beams of the nearly sunken sun shot up from behind the far summit of Mount Athos; the sea of Marmora still glittered beneath its rays, while the Asiatic coast beyond was half hid in a haze of low cloud.","MWS"
"id25686","As soon as the torch, which I lowered into the repellent depths, burned freely and steadily, I commenced my descent.","HPL"
"id18643","Fear had lurked on Tempest Mountain for more than a century.","HPL"
"id20283","Over the countryside and amidst the splendour of cities rove at will the happy folk, of whom all are gifted with unmarred grace and unalloyed happiness.","HPL"
"id24419","At first it was the great object of my ambition to rival the merits of my father, and render myself worthy of the friendship of Adrian.","MWS"
"id01119","And yet there was a rascally corporation which asked me to do this very thing this very thing I did not reply to their absurd proposition, of course; but I felt it a duty to go that same night, and lamp black the whole of their palace.","EAP"
"id06368","The other crucible had some liquid in it, which, as the officers entered, seemed to be furiously dissipating in vapor.","EAP"
"id18765","On the upper stone lay a white petticoat; on the second a silk scarf.","EAP"
"id18901","Then he saw the old woman and the small furry thing advancing toward him over the carpeted floor.","HPL"
"id07900","And them men them can't be niggers they dew beat all.","HPL"
"id11986","In this position he sees the chess board through the bosom of the Turk which is of gauze.","EAP"
"id22997","A portion of it may form, when tightly stretched, the only partitions which there is any necessity for removing during the changes of the man's position, viz: the partition between the rear of the main compartment and the rear of the cupboard No. , and the partition between the main compartment, and the space behind the drawer when open.","EAP"
"id13377","With deep and reverent awe I replaced the candelabrum in its former position.","EAP"
"id04521","Sometimes I entreated my attendants to assist me in the destruction of the fiend by whom I was tormented; and at others I felt the fingers of the monster already grasping my neck, and screamed aloud with agony and terror.","MWS"
"id04771","It was not that I feared to look upon things horrible, but that I grew aghast lest there should be nothing to see.","EAP"
"id14400","It is clear that Kidd if Kidd indeed secreted this treasure, which I doubt not it is clear that he must have had assistance in the labor.","EAP"
"id12064","As to the shape of the phenomenon, it was even still more reprehensible.","EAP"
"id12353","As I fled from that accursed castle along the bog's edge I heard a new sound; common, yet unlike any I had heard before at Kilderry.","HPL"
"id15522","As the period fixed for our marriage drew nearer, whether from cowardice or a prophetic feeling, I felt my heart sink within me.","MWS"
"id11142","""To this horrible mystery there is not as yet, we believe, the slightest clew.""","EAP"
"id26004","Resolved to pursue no inglorious career, he turned his eyes toward the East, as affording scope for his spirit of enterprise.","MWS"
"id05732","There were shocking dooms that might be called out of the hills on the Sabbaths; dooms which ought not to exist within the territories of the Roman People; and to permit orgies of the kind known to prevail at Sabbaths would be but little in consonance with the customs of those whose forefathers, A. Postumius being consul, had executed so many Roman citizens for the practice of the Bacchanalia a matter kept ever in memory by the Senatus Consultum de Bacchanalibus, graven upon bronze and set open to every eye.","HPL"
